"id";"name";"link";"visited"
2262;"Fizzical the ultimate health Club";"http://www.justdial.com/Delhi/Fizzical-the-ultimate-health-Club-<near>-Main-Road-Savita-Vihar/011PXX11-XX11-140124181139-N6U2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2264;"Maximus Fitness";"http://www.justdial.com/Delhi/Maximus-Fitness-<near>-Nr-Spring-Meros-Hospital-East-Of-Kailash/011P1226047901P3I6D3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2265;"Infinity Gym & Spa";"http://www.justdial.com/Delhi/Infinity-Gym-Spa-<near>-Preet-Vihar/011PXX11-XX11-090713182439-F4Q8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2266;"Elite Health And Spa Pvt Ltd";"http://www.justdial.com/Delhi/Elite-Health-And-Spa-Pvt-Ltd-<near>-Opposite-Tagore-International-School-Near-Wah-Ji-Wah-Restaurant-Amar-Colony-lajpat-Nagar/011PXX11-XX11-140313171038-M6U9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2268;"Physique The Fitness Club";"http://www.justdial.com/Delhi/Physique-The-Fitness-Club-<near>-Near-SAI-Hospital-Jangpura/011PXX11-XX11-140625175209-E3U7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2271;"Kalmos Fitness Gym";"http://www.justdial.com/Delhi/Kalmos-Fitness-Gym-<near>-Near-SAI-Chowk-And-Hasanpur-Bus-Depot-Patparganj/011PXX11-XX11-090929175037-C4F8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2274;"Diamond Gym & Fitness Centre";"http://www.justdial.com/Delhi/Diamond-Gym-Fitness-Centre-<near>-Near-Hing-Laj-Bhawani-Mandir-Madhu-Vihar-patparganj/011PXX11-XX11-091109182232-T6A2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2275;"The Fuel Gym";"http://www.justdial.com/Delhi/The-Fuel-Gym-<near>-Near-Laxmi-Narayan-Mandir-Dayanand-Colony-Lajpat-Nagar-4-Lajpat-Nagar/011PXX11-XX11-121020133901-T4D9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2277;"Fitness 92";"http://www.justdial.com/Delhi/Fitness-92-<near>-Madhu-Vihar-IP-Ext-Patparganj/011PXX11-XX11-120131125251-R8T9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2279;"Body Planet Unisex Gym";"http://www.justdial.com/Delhi/Body-Planet-Unisex-Gym-<near>-Near-Hanuman-Mandir-Pandav-Nagar/011PXX11-XX11-120922172828-K2J1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2280;"Endless fight club & fitness c...";"http://www.justdial.com/Delhi/Endless-fight-club-fitness-centre-<near>-Newwase-hospital-Sahibabad/011PXX11-XX11-130207115126-T7I8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2281;"Fitness house";"http://www.justdial.com/Delhi/Fitness-house-<near>-Near-shiv-mandir-Lajpat-Nagar-2-Lajpat-Nagar/011PXX11-XX11-140520145623-T4V7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2285;"Arm Blaster Gym";"http://www.justdial.com/Delhi/Arm-Blaster-Gym-<near>-Near-D-Park-Pandav-Nagar/011PXX11-XX11-140110203549-Y8G4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2290;"Herculas Health Club";"http://www.justdial.com/Delhi/Herculas-Health-Club-<near>-Nr-Shiv-Mandir-Karkardooma/011PXX11-XX11-091128121224-A7Y1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2293;"Fitness Addiction Center";"http://www.justdial.com/Delhi/Fitness-Addiction-Center-<near>-Pandav-Nagar/011PXX11-XX11-130906120542-L5T4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2294;"The Fitness Mantra";"http://www.justdial.com/Delhi/The-Fitness-Mantra-<near>-Near-Gurudwara-Madhu-Vihar-Patparganj/011PXX11-XX11-100322160757-D5U4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2295;"Health India Fitness Centre Di...";"http://www.justdial.com/Delhi/Health-India-Fitness-Centre-Diamond-Gym-<near>-Main-Market-Pandav-Nagar/011PXX11-XX11-130320120213-R7J1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2296;"Mlnistry of fitness";"http://www.justdial.com/Delhi/Mlnistry-of-fitness-<near>-Near-Karkardooma-Metro-Station-Dayanand-Vihar-Anand-Vihar/011PXX11-XX11-110729204553-C7L1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2298;"Paramount body club";"http://www.justdial.com/Delhi/Paramount-body-club-<near>-Near-Ambey-Hospital-Shyam-Park-Extension-Sahibabad/011PXX11-XX11-130904182956-H6K6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2299;"Littlegym";"http://www.justdial.com/Delhi/Littlegym-<near>-Near-Dps-School-East-Of-Kailash/011PXX11-XX11-130725174518-T3Z4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2306;"Physique & Fitness Health Club";"http://www.justdial.com/Delhi/Physique-Fitness-Health-Club-<near>-Bhagwan-Nagar-Ashram/011PXX11-XX11-090820153133-C6Z1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2307;"Elevation Fitness Lounge";"http://www.justdial.com/Delhi/Elevation-Fitness-Lounge-<near>-Opposite-Ime-College-Sahibabad/011PXX11-XX11-130123111013-S4P6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2308;"BODY X GYM";"http://www.justdial.com/Delhi/BODY-X-GYM-<near>-Near-Aggarwal-Sweets-Pandav-Nagar/011PXX11-XX11-130319191401-V3W5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2312;"KALMOS FITNESS CLUB";"http://www.justdial.com/Delhi/KALMOS-FITNESS-CLUB-<near>-Chaudhary-Compelex-Madhu-Vihar-Patparganj/011PXX11-XX11-120921121257-Y2N3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2313;"Cutss N Curves Unisex Gym";"http://www.justdial.com/Delhi/Cutss-N-Curves-Unisex-Gym-<near>-Near-Mother-Dairy-Lajpat-Nagar-4-Lajpat-Nagar/011PXX11-XX11-120827164456-E6A2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2314;"The Champ Fitness Zone Gym";"http://www.justdial.com/Delhi/The-Champ-Fitness-Zone-Gym-<near>-Main-Market-Opposite-Mother-Dairy-Pandav-Nagar/011PXX11-XX11-100731165430-J9X5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2317;"Health & Fitness";"http://www.justdial.com/Delhi/Health-Fitness-<near>-Near-Dda-Flats-Nizamuddin/011PXX11-XX11-101024123114-N9S2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2318;"the iron pumpers inc.";"http://www.justdial.com/Delhi/the-iron-pumpers-inc--<near>-Lajpat-Nagar-4-Lajpat-Nagar/011PXX11-XX11-121103143734-S5G4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2319;"Figure and Fezeek Gym";"http://www.justdial.com/Delhi/Figure-and-Fezeek-Gym-<near>-Opp-Petrol-Pump-Hari-nagar-Ashram/011PXX11-XX11-100519174505-W9D5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2321;"Arons  Gym";"http://www.justdial.com/Delhi/Arons-Gym-<near>-Near-Diwaker-School-Sahibabad/011PX120-X120-120404203635-P3F1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2322;"Body Fitness Centre";"http://www.justdial.com/Delhi/Body-Fitness-Centre-<near>-Near-Shiv-Mandir-Ashram/011PXX11-XX11-130518172550-M7C8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2327;"Endless Fight Club And Fitness...";"http://www.justdial.com/Delhi/Endless-Fight-Club-And-Fitness-Centre-<near>-Near-New-Vision-Hospital-Rajendra-Nagar-Sector-2/011PXX11-XX11-110629105913-A5M3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2328;"GYM OLYMPIA";"http://www.justdial.com/Delhi/GYM-OLYMPIA-<near>-Near-Mother-Dairy-Shakarpur/011PXX11-XX11-130720175711-I3Z7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2330;"Cut n glow menz saloon";"http://www.justdial.com/Delhi/Cut-n-glow-menz-saloon-<near>-Near-tikona-park-Kilokri/011PXX11-XX11-130228162720-F3S5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2333;"FIBER.FITNESS.FACTORY";"http://www.justdial.com/Delhi/FIBER-FITNESS-FACTORY-<near>-Sabji-Mandi-Chowk-Vinod-Nagar-West/011PXX11-XX11-150601195725-S7G7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2336;"Gladiator Fitness Center";"http://www.justdial.com/Delhi/Gladiator-Fitness-Center-<near>-Opp-Shri-Krishna-Hotel-Prakash-Mohalla-East-Of-Kailash/011PXX11-XX11-140916195753-Y3L9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2337;"Oasis Gym";"http://www.justdial.com/Delhi/Oasis-Gym-<near>-near-mangal-sweets-Patparganj/011PXX11-XX11-150127175005-H7B6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2338;"Health zone gym";"http://www.justdial.com/Delhi/Health-zone-gym-<near>-ishwar-banquet-hall-Lajpat-Nagar-Sahibabad/011PXX11-XX11-150915101316-Y8D7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2339;"Kapil Fitness Centre";"http://www.justdial.com/Delhi/Kapil-Fitness-Centre-<near>-Opp-Sapna-Cinema-East-Of-Kailash/011PXX11-XX11-141006114002-K7Y6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2343;"JFC Gym";"http://www.justdial.com/Delhi/JFC-Gym-<near>-mother-dairy-Bhagwan-Nagar/011PXX11-XX11-140416192126-P5K9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2344;"Cuts & Curves Gymnasium";"http://www.justdial.com/Delhi/Cuts-Curves-Gymnasium-<near>-Opp-Fire-Station-Hari-Ngr-Ashram/011PXX11-XX11-120427113426-A8J1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2345;"Max Gym";"http://www.justdial.com/Delhi/Max-Gym-<near>-Pandav-Nagar/011PXX11-XX11-150826104149-Q9M5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2346;"Fat 2 Fit gym";"http://www.justdial.com/Delhi/Fat-2-Fit-gym-<near>-main-road-Ramesh-market-East-Of-Kailash/011PXX11-XX11-150506152010-B1U9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2347;"Step 2 Fitness";"http://www.justdial.com/Delhi/Step-2-Fitness-<near>-Madhu-Vihar-Patparganj/011PXX11-XX11-140630215216-K5U7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2348;"Prem Gym";"http://www.justdial.com/Delhi/Prem-Gym-<near>-Near-Radha-Krishna-Mandir-Pandav-Nagar/011PXX11-XX11-130323182625-G3G9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2349;"Myte Gym";"http://www.justdial.com/Delhi/Myte-Gym-<near>-IP-Extension-Back-Of-Royal-Banquet-Joshi-Colony/011PXX11-XX11-120724113934-V6Q4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2350;"Apsara Beauty Parlour And Body...";"http://www.justdial.com/Delhi/Apsara-Beauty-Parlour-And-Body-Fitness-<near>-Near-Sabji-Mandi-Ashram/011PXX11-XX11-150728180835-X8Q5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2351;"The champ gym";"http://www.justdial.com/Delhi/The-champ-gym-<near>-Near-mother-dairy-stand-Pandav-Nagar/011PXX11-XX11-130729174005-Z4F5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2352;"Health &Nutritions for unisex ...";"http://www.justdial.com/Delhi/Health-Nutritions-for-unisex-(giving-power-to-you-personality-)-<near>-Dayanand-colony-Lajpat-Nagar-4-Lajpat-Nagar/011PXX11-XX11-130406113800-R2U4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2353;"Fuel gym";"http://www.justdial.com/Delhi/Fuel-gym-<near>-Near-laxmi-Narayan-temple-Lajpat-Nagar-4-Lajpat-Nagar/011PXX11-XX11-140512181350-Z8I8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2356;"Touch n Glow Beauty Saloon";"http://www.justdial.com/Delhi/Touch-n-Glow-Beauty-Saloon-<near>-Near-D-Park-Reliance-Fresh-Pandav-Nagar/011PXX11-XX11-130924132841-E1L1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2357;"Yash Fitness Club";"http://www.justdial.com/Delhi/Yash-Fitness-Club-<near>-valmiki-gali-Mandawali/011PXX11-XX11-131004162758-E6A5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2359;"Shape Up With Dance";"http://www.justdial.com/Delhi/Shape-Up-With-Dance-<near>-Behind-Durga-Temple-Preet-Vihar/011PXX11-XX11-140401143006-S7X9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2364;"say";"http://www.justdial.com/Delhi/say-<near>-Akshardham-Noida-MOD/011PXX11-XX11-130309122552-N4Y9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2366;"Vote gym";"http://www.justdial.com/delhi/Vote-gym-<near>-Opposite-state-bank-of-india-Yojana-Vihar/011PXX11-XX11-151102131023-P7T6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2367;"Look & like fitness world";"http://www.justdial.com/Delhi/Look-like-fitness-world-<near>-/011PXX11-XX11-150725171009-T1N5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2368;"Performance fitness";"http://www.justdial.com/delhi/Performance-fitness-<near>-Ramprastha/011PXX11-XX11-151010164852-H5H1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2370;"Bala V Solid Gym";"http://www.justdial.com/delhi/Bala-V-Solid-Gym-<near>-near-preet-vihar-metro-station-Preet-Vihar/011PXX11-XX11-150928112754-W6X8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2371;"The little gym";"http://www.justdial.com/Delhi/The-little-gym-<near>-Near-icici-bank-atm-Shakarpur/011PXX11-XX11-150905105924-Z4E3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2374;"Pro Fit Health Club";"http://www.justdial.com/Delhi/Pro-Fit-Health-Club-<near>-Near-Modi-Bakery-Jangpura-Extention/011PXX11-XX11-150929114231-D9T7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2402;"The Bay Health Club";"http://www.justdial.com/Delhi/The-Bay-Health-Club-<near>-Near-Happy-English-School-Near-Karkardooma-Metro-Station-Bahubali-Enclave-Karkardooma/011PXX11-XX11-130419161014-Z8Y3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2403;"We Care Fitness Club";"http://www.justdial.com/Delhi/We-Care-Fitness-Club-<near>-Opposite-J-K-Pocket-Centre-Block-Dilshad-Garden/011PXX11-XX11-100516173520-Z5M8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2404;"Muscle Hut Fat To Fit";"http://www.justdial.com/Delhi/Muscle-Hut-Fat-To-Fit-<near>-nr-reliance-fress-Jhilmil-Colony/011PXX11-XX11-150915101713-N8G4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2405;"The Body x Gym";"http://www.justdial.com/Delhi/The-Body-x-Gym-<near>-Near-to-metro-station-Nirman-Vihar/011PXX11-XX11-140326170354-Z8X4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2407;"The Yours Gym And Spa";"http://www.justdial.com/Delhi/The-Yours-Gym-And-Spa-<near>-Opposite-Hira-Sweets-Shakarpur/011PXX11-XX11-150518161324-C6M2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2409;"Robust Bodies Health Club";"http://www.justdial.com/Delhi/Robust-Bodies-Health-Club-<near>-near-ramesh-park-export-market-Laxmi-Nagar/011PXX11-XX11-110707224411-L9U4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2411;"Paridhi Health Care Pvt Ltd";"http://www.justdial.com/Delhi/Paridhi-Health-Care-Pvt-Ltd-<near>-Near-Laxmi-Nagar-Metro-Station-Laxmi-Nagar/011PXX11-XX11-120725160310-E9W8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2414;"Iron Bulls Gym";"http://www.justdial.com/Delhi/Iron-Bulls-Gym-<near>-Near-HDFC-Bank-Dilshad-Colony/011PXX11-XX11-110329182216-R3T2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2415;"Muscle Mall";"http://www.justdial.com/delhi/Muscle-Mall-<near>-Opposite-Gate-No-2-Lakshmi-Nagar-Metro-Station-Laxmi-Nagar/011PXX11-XX11-100708105926-T5C6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2418;"Colosseum Fitness Services";"http://www.justdial.com/Delhi/Colosseum-Fitness-Services-<near>-Lajpat-Nagar-1-Lajpat-Nagar/011PXX11-XX11-130617100443-X7G8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2419;"Glorious Fitness Centre";"http://www.justdial.com/Delhi/Glorious-Fitness-Centre-<near>-Opp-SBI-BANK-Vivek-Vihar/011PXX11-XX11-130329184254-D2Z2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2423;"X Zone Gym pvt ltd";"http://www.justdial.com/Delhi/X-Zone-Gym-pvt-ltd-<near>-Near-Transformer-Krishna-Nagar/011PXX11-XX11-130805121509-A1L3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2427;"Care 4 You Fitness World";"http://www.justdial.com/Delhi/Care-4-You-Fitness-World-<near>-Near-migrnaini-chowk-Dilshad-Colony/011PXX11-XX11-130415153422-A9U8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2431;"Himalaya Gym";"http://www.justdial.com/Delhi/Himalaya-Gym-<near>-Near-Sisu-Bharti-School-Mangal-Bazar-Laxmi-Nagar/011PF009107_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2432;"Delhi health club.";"http://www.justdial.com/Delhi/Delhi-health-club--<near>-Near-laxmi-sweets-Laxmi-Nagar/011PXX11-XX11-110915131602-I9L1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2436;"Dream Body Family";"http://www.justdial.com/Delhi/Dream-Body-Family-<near>-Shalimar-Garden-Extn-2-Sahibabad/011P1229539892V2A1P8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2438;"Silver Stone Gym";"http://www.justdial.com/Delhi/Silver-Stone-Gym-<near>-Near-cross-river-mall-Surajmal-Vihar-Anand-Vihar/011PXX11-XX11-130222142942-C8P1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2443;"Desi Folks Gym";"http://www.justdial.com/Delhi/Desi-Folks-Gym-<near>-Near-Jagat-Ram-Park-Laxmi-Nagar/011PXX11-XX11-121018173315-V8K7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2444;"Curves And Moves";"http://www.justdial.com/Delhi/Curves-And-Moves-<near>-Near-Jindal-Market-Sahibabad/011PXX11-XX11-131011193948-V2M2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2445;"The vigrous gym";"http://www.justdial.com/Delhi/The-vigrous-gym-<near>-Shakarpur/011PXX11-XX11-120920124806-K2V6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2448;"Fitness Station";"http://www.justdial.com/Delhi/Fitness-Station-<near>-Glaxi-Mkt-Vikaspuri/011PXX11-XX11-110425172422-D2P1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2449;"Gaia Health Studio";"http://www.justdial.com/Delhi/Gaia-Health-Studio-<near>-Near-Bike-Market-Lajpat-Nagar-1-Lajpat-Nagar/011PXX11-XX11-130927094509-J1V4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2453;"Antifit Gym";"http://www.justdial.com/Delhi/Antifit-Gym-<near>-Shakarpur/011PXX11-XX11-101006082317-P9J4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2464;"The Fitness Pump Gym";"http://www.justdial.com/Delhi/The-Fitness-Pump-Gym-<near>-Opp-Gurudwara-Sahibabad/011PXX11-XX11-130813185019-B4T2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2467;"Samiksha Physiotherapy Centre ...";"http://www.justdial.com/delhi/Samiksha-Physiotherapy-Centre-Ladies-Gym-<near>-OPP-OSIAN-PLAZA-Shalimar-Garden-Extention-2/011PXX11-XX11-130228175035-T3Y3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2469;"NITRIX COMPLETE FITNESS WAY";"http://www.justdial.com/Delhi/NITRIX-COMPLETE-FITNESS-WAY-<near>-Opposite-SM-World-Shalimar-Garden-Extention-2/011PX120-X120-121121103421-Y3W8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2732;"The Brock Health Club & Fitnes...";"http://www.justdial.com/Delhi/The-Brock-Health-Club-Fitness-Centre-<near>-Nangla-Chowk-Jawahar-Colony/011PXX11-XX11-140118071029-C4Q9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBGYXJpZGFiYWQ=";"1"
2799;"Talwalkars Pinnacle Fitness Pv...";"http://www.justdial.com/Delhi/Talwalkars-Pinnacle-Fitness-Pvt-Ltd-<near>-Near-Anupam-Sweets-Greater-Kailash/011PXX11-XX11-090604105903-Y8F8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBGYXJpZGFiYWQ=";"1"
3068;"the iron pumbers";"http://www.justdial.com/Delhi/the-iron-pumbers-<near>-Near-Rama-Galery-Dayanand-Colony-Lajpat-Nagar-4-Lajpat-Nagar/011PXX11-XX11-121103144315-V5D3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBGYXJpZGFiYWQ=";"1"
3206;"Body Blaster Gym";"http://www.justdial.com/Delhi/Body-Blaster-Gym-<near>-Near-Arya-Samaj-Mandir-Lajpat-Nagar-2-Lajpat-Nagar/011PXX11-XX11-140919184313-P7M4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBGYXJpZGFiYWQ=";"1"
3208;"Slim Gym Enterprises";"http://www.justdial.com/Delhi/Slim-Gym-Enterprises-<near>-Lajpat-Nagar/011PXX11-XX11-140120164034-C1C5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBGYXJpZGFiYWQ=";"1"
3213;"Meetu Verma";"http://www.justdial.com/Delhi/Meetu-Verma-<near>-A-Block-Noida-Sector-15/011PXX11-XX11-140611181627-Y1W8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBGYXJpZGFiYWQ=";"1"
3288;"A Fitness Zone";"http://www.justdial.com/Delhi/A-Fitness-Zone-<near>-near-lajpat-nagar-station-Lajpat-Nagar-1-Lajpat-Nagar/011PXX11-XX11-120919160919-L8E6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBGYXJpZGFiYWQ=";"1"
3428;"Impact Gym";"http://www.justdial.com/Delhi/Impact-Gym-<near>-Adchini-Near-IIT-Union-Public-Service-Commission/011PXX11-XX11-100513083202-F5Q6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBGYXJpZGFiYWQ=";"1"
3439;"ATHENA GYMNASIUM";"http://www.justdial.com/Delhi/ATHENA-GYMNASIUM-<near>-Venkateshwara-college-Satya-Niketan/011PXX11-XX11-131210182826-Q7N1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBGYXJpZGFiYWQ=";"1"
3688;"West Fitness Gym & Beauty Parlour";"http://www.justdial.com/Delhi/West-Fitness-Gym-Beauty-Parlour-<near>-Ext-II-Shalimar-Garden-Sahibabad/011P1229540741U8R1L3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHaGF6aWFiYWQ=";"1"
3689;"Slim Point";"http://www.justdial.com/Delhi/Slim-Point-<near>-Ex-2-Opposite-Sm-World-Mall-Shalimar-Garden-Sahibabad/011P5441908_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHaGF6aWFiYWQ=";"1"
3690;"Hot Steppers";"http://www.justdial.com/Delhi/Hot-Steppers-<near>-Shiv-Chowk-Shalimar-Garden-Extention-1/011PXX11-XX11-141216163837-Z1Q9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHaGF6aWFiYWQ=";"1"
3698;"Dreams Body";"http://www.justdial.com/Delhi/Dreams-Body-<near>-Chandrashekhar-Park-Shalimar-Garden-Extention-2/011PXX11-XX11-150123154705-T3F1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHaGF6aWFiYWQ=";"1"
3699;"Webarae Fitness Club";"http://www.justdial.com/Delhi/Webarae-Fitness-Club-<near>-Jawahar-Park-Shalimar-Garden-Sahibabad/011PX120-X120-110221193457-P9L4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHaGF6aWFiYWQ=";"1"
3700;"Club Four You Gym 2";"http://www.justdial.com/Delhi/Club-Four-You-Gym-2-<near>-Near-Tanky-wala-Park-Shalimar-Garden-Extention-1/011PXX11-XX11-130226174436-U2X8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBHaGF6aWFiYWQ=";"1"
